Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain
47,3,3,35797.0,0,1,10,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0
51,3,4,43300.0,0,1,10,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0
60,2,4,81975.0,0,1,9,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0
33,3,6,30279.0,1,0,10,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0
50,5,3,43269.0,1,0,9,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0
35,3,3,7500.0,0,0,9,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0
55,2,2,67309.0,1,1,9,76,515,47,181,149,95,95,15,9,6,9,7,0,0,0,0,0,0
63,3,2,24221.0,0,0,9,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0
36,3,6,26816.0,0,0,10,50,5,1,6,3,4,3,1,0,0,3,4,0,0,0,0,0,0
46,4,4,75012.0,0,0,8,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0
65,5,3,75283.0,1,2,9,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0
37,5,3,18169.0,1,0,9,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0
46,3,3,53858.0,0,1,10,50,407,53,221,58,150,26,4,4,3,6,4,0,0,0,0,0,0
46,5,6,60000.0,0,1,10,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0
71,4,2,29298.0,1,1,9,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0
60,5,6,27238.0,1,1,9,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0
43,1,6,16014.0,1,1,9,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0
67,5,3,38725.0,1,1,8,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0
47,3,4,153924.0,0,0,8,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
65,5,3,82017.0,0,0,10,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0
37,3,6,29760.0,1,0,10,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0
57,5,2,34230.0,1,1,10,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0
60,3,4,63887.0,0,1,10,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0
36,5,2,91820.0,0,0,9,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0
38,5,6,82733.0,0,0,9,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0
68,4,5,44551.0,0,1,9,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0
45,3,2,39771.0,1,0,9,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0
42,3,3,41850.0,1,1,10,51,53,5,19,2,13,4,3,3,0,3,8,0,0,0,0,0,0
45,5,3,69389.0,0,1,10,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0
46,3,4,31615.0,1,0,9,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0
40,3,6,39660.0,1,0,10,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0
65,5,4,41437.0,1,1,10,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0
50,5,6,86857.0,0,0,10,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0
70,4,2,55951.0,0,1,10,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0
55,3,3,51479.0,1,1,10,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0
51,3,2,34600.0,1,1,9,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0
29,3,8,79244.0,0,0,10,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0
36,3,2,33235.0,1,0,8,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0
70,2,4,63998.0,0,0,9,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0
28,3,6,95529.0,0,0,10,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0
53,1,2,22390.0,0,0,9,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0
65,3,2,26091.0,1,1,8,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0
72,3,3,57045.0,0,1,10,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0
47,3,2,59481.0,0,1,9,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0
63,5,3,52854.0,1,1,8,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0
70,3,6,72228.0,0,0,10,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0
37,3,3,92533.0,0,0,9,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0
38,3,2,35196.0,1,0,10,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0
66,4,6,64857.0,0,0,10,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0
61,3,6,30081.0,0,1,9,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0
72,3,3,80763.0,0,0,9,17,674,168,108,192,42,231,1,5,11,6,3,0,0,1,1,0,0
69,3,2,41452.0,1,1,9,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0
38,5,6,42710.0,1,0,10,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0
38,3,3,38680.0,1,0,9,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0
43,3,6,70337.0,0,0,8,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0
50,5,6,27213.0,1,0,10,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,0
60,3,2,76081.0,0,0,8,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0
75,4,2,77632.0,0,0,9,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0
60,4,6,45183.0,0,0,9,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0
57,3,6,61559.0,0,1,9,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0
51,5,6,60504.0,0,1,8,73,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0
44,3,3,28442.0,2,0,8,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0
49,4,3,27159.0,1,1,8,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0
34,3,3,84219.0,0,0,8,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0
44,2,2,52662.7538028169,0,0,10,53,32,2,1607,12,4,22,0,0,0,1,0,0,1,0,0,0,0
70,2,6,64831.0,1,1,9,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0
53,2,3,46831.0,1,1,9,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0
44,4,3,43783.0,1,0,8,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0
52,4,2,52662.7538028169,0,1,9,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0
49,5,3,32644.0,1,0,9,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0
49,3,2,55593.0,0,1,9,63,293,8,124,11,4,106,2,6,6,3,6,1,0,0,0,0,0
50,3,6,44503.0,1,1,8,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0
60,5,4,85696.0,0,0,9,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0
39,5,3,33569.0,1,0,9,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0
63,5,4,62859.0,0,1,10,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0
47,3,6,56243.0,1,2,9,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0
73,4,3,81698.0,0,0,9,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,0
68,4,3,45736.0,0,1,9,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0
70,1,2,13084.0,0,0,9,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0
48,4,2,43018.0,0,1,9,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0
64,3,2,66886.0,0,1,9,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0
49,5,3,37401.0,1,0,8,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0
45,3,2,33178.0,1,0,8,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0
57,5,2,32727.0,0,0,10,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0
68,3,4,72071.0,0,1,9,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0
72,5,5,56551.0,1,1,8,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0
52,5,4,35682.0,1,0,8,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0
71,4,2,59385.0,1,1,9,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0
34,2,3,23331.0,1,0,10,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0
48,3,6,43322.0,0,0,8,25,56,7,48,10,2,18,1,3,0,4,7,0,0,0,0,0,0
55,3,4,70647.0,0,1,10,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0
39,5,3,23536.0,1,0,8,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0
50,3,3,62710.0,0,1,9,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0
72,3,2,27203.0,1,1,10,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0
39,3,6,39062.0,1,0,8,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0
58,3,6,18701.0,1,1,9,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0
66,4,3,62058.0,0,1,9,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0
70,4,4,59354.0,1,1,9,53,233,2,53,3,5,14,3,6,1,5,6,0,0,0,0,0,0
51,5,3,71969.0,0,1,10,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0
47,4,3,54730.0,0,1,9,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0
42,5,3,43974.0,1,0,10,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0
70,3,6,53700.0,0,1,10,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0
60,4,6,72217.0,0,0,9,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0
64,3,2,64961.0,0,1,10,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0
47,3,2,22280.0,1,0,9,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0
42,5,6,65295.0,0,0,9,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0
48,3,3,34421.0,1,0,9,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0
56,3,4,70287.0,0,0,9,30,295,35,482,121,120,40,1,5,5,10,3,0,0,0,0,0,0
66,4,2,50943.0,0,1,9,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0
59,3,4,45146.0,1,1,9,28,33,0,5,0,0,15,2,1,1,2,4,0,0,0,0,0,0
73,3,2,69372.0,0,0,9,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0
66,4,2,69245.0,0,1,8,8,428,30,214,80,30,61,2,6,5,10,3,0,0,0,0,0,0
38,3,6,52413.0,1,0,10,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0
40,4,6,75777.0,0,0,9,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,0
57,5,3,84618.0,0,0,9,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0
52,3,6,20587.0,1,0,8,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0
71,4,6,49389.0,1,1,9,55,40,0,19,2,1,3,1,2,0,3,7,0,0,0,0,0,0
59,3,3,77437.0,0,0,9,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0
73,4,3,62845.0,1,1,10,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0
79,4,3,65073.0,0,0,9,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1
53,3,4,69901.0,0,1,9,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0
35,3,3,25545.0,1,0,10,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,0
70,4,2,70545.0,0,1,8,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0
72,5,4,42873.0,1,1,9,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0
56,4,3,38179.0,1,1,9,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0
48,3,6,69719.0,0,0,8,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0
50,4,3,57136.0,1,1,9,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0
67,5,3,59821.0,0,1,9,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0
39,5,2,21840.0,1,0,9,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0
51,3,4,29819.0,1,0,9,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0
54,3,3,19514.0,1,1,8,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0
36,4,3,27161.0,1,0,9,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0,0,0,0
63,3,3,42243.0,1,1,9,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0
58,3,3,42523.0,0,0,8,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0
78,5,4,55614.0,0,0,9,85,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0
48,5,3,45207.0,1,1,10,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0
49,3,3,25410.0,1,0,9,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0
43,3,2,21645.0,1,0,10,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0
33,3,3,42387.0,1,0,10,42,235,0,235,19,4,191,5,8,1,7,8,0,0,0,0,0,0
79,4,5,52662.7538028169,0,0,9,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0
54,5,3,44377.0,1,1,10,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0
51,3,3,52914.0,0,1,9,32,254,10,44,30,10,227,2,7,3,3,7,1,0,0,0,0,0
58,5,3,65526.0,0,1,8,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0
45,3,4,40246.0,1,0,10,68,2,1,6,2,1,1,1,1,0,2,6,0,0,0,0,0,0
47,2,3,37284.0,1,1,9,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0
66,3,3,90369.0,0,0,8,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0
51,3,6,91700.0,0,0,9,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0
49,3,5,60208.0,1,1,10,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0
69,3,3,75027.0,0,1,9,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0
63,3,5,76320.0,0,1,8,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0
52,5,6,32303.0,0,1,8,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0
54,5,3,29187.0,1,0,9,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0
46,5,6,42473.0,1,1,8,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0
48,5,2,30351.0,1,0,9,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0
34,5,3,67546.0,0,0,10,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0
34,3,6,25008.0,1,0,8,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0
35,4,3,73395.0,0,0,8,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0
55,4,6,59235.0,1,0,9,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0
62,5,6,76045.0,0,0,9,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0
48,4,4,53367.0,1,1,9,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0
47,3,4,70300.0,1,0,9,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0
68,3,3,46734.0,0,1,10,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0
63,3,4,23295.0,0,0,9,72,0,0,1,2,12,5,1,1,0,2,8,0,0,0,0,0,0
59,5,6,46757.0,0,1,10,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0
47,3,3,33183.0,1,0,8,46,7,5,39,17,15,37,2,4,0,3,7,0,0,0,0,0,0
44,4,2,85738.0,0,0,8,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0
39,3,2,28427.0,1,0,9,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0
66,3,4,46086.0,0,1,9,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0
47,3,3,46149.0,0,1,9,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0
52,5,3,59892.0,0,1,9,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0
47,3,5,58330.0,0,1,9,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0
60,3,3,65316.0,1,1,9,65,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0
32,3,3,73687.0,0,0,9,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0
57,3,2,75276.0,0,0,10,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0
46,3,4,31859.0,1,0,9,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0
64,3,3,61074.0,0,1,10,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0
59,3,4,68118.0,0,1,9,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0
71,3,5,70792.0,0,0,9,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0
67,3,6,57959.0,0,1,9,71,430,16,322,43,24,33,5,4,7,11,3,0,0,0,0,0,0
34,3,3,84219.0,0,0,8,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0
48,3,3,30631.0,1,0,9,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0
42,3,3,37406.0,1,0,9,18,2,0,8,2,2,3,1,1,0,2,8,0,0,0,0,0,0
60,3,2,50127.0,0,1,8,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0
53,5,2,42731.0,1,0,9,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0
63,3,6,62450.0,0,1,8,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0
67,3,5,58275.0,1,1,9,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0
78,4,5,45006.0,0,0,9,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0
36,3,3,92910.0,0,0,8,42,551,137,792,179,103,33,1,6,7,13,1,0,1,1,1,0,0
60,3,3,71434.0,0,1,9,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0
51,4,3,38196.0,1,1,8,20,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0
49,3,3,24639.0,1,1,8,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0
45,3,6,23763.0,1,0,10,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0
50,3,2,30261.0,1,2,10,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0
53,4,3,70091.0,1,0,9,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0
40,5,2,70038.0,0,0,9,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0
37,2,3,36145.0,1,0,9,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0
36,3,2,34728.0,1,0,9,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0
53,3,6,57731.0,0,1,10,0,266,21,300,65,8,44,4,8,8,6,6,0,0,0,0,0,0
69,3,2,94384.0,0,0,9,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0
61,3,3,16860.0,1,1,10,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0
65,3,3,47743.0,0,1,9,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0
51,3,6,22804.0,1,0,9,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0
68,5,3,72550.0,1,1,10,39,826,50,317,50,38,38,9,5,2,12,8,0,0,0,0,0,0
45,2,2,25315.0,1,0,9,46,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0
43,3,2,77298.0,0,1,9,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0
41,5,2,39665.0,1,0,9,97,127,1,56,0,1,31,3,4,2,3,7,1,0,0,0,0,0
47,4,3,7500.0,1,0,9,19,3,1,10,3,2,12,3,2,0,3,5,0,0,0,0,0,0
51,3,2,71819.0,0,1,9,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0
48,5,3,38410.0,0,0,10,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0
46,2,2,26326.0,0,0,9,12,1,0,5,0,3,9,1,0,0,3,3,0,0,0,0,0,1
52,3,2,22070.0,1,0,9,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0
68,3,2,39898.0,0,1,9,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0
68,3,3,93404.0,1,2,9,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0
46,4,6,70893.0,0,0,9,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0
40,3,3,24711.0,0,0,8,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0
30,3,2,75114.0,0,0,9,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0
71,4,6,58217.0,2,1,10,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0
57,3,2,83003.0,0,0,9,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0
67,5,2,75261.0,0,0,9,17,1239,17,413,23,34,17,1,5,6,5,2,0,1,1,0,0,0
58,5,3,65526.0,0,1,8,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0
44,5,3,37717.0,1,0,10,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0
44,2,3,12393.0,0,0,10,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0
47,3,2,80144.0,0,0,9,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0
51,3,3,18793.0,1,0,9,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0
57,5,3,57236.0,1,1,8,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0
37,2,6,41473.0,1,0,9,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0
49,3,3,79593.0,0,0,8,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0
46,5,4,66476.0,0,1,9,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0
53,5,3,55212.0,0,1,10,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0
45,3,3,42014.0,1,0,10,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0
59,4,2,38620.0,0,0,9,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0
50,3,3,65685.0,0,1,8,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0
39,3,2,43776.0,1,0,8,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0
30,1,3,17256.0,1,0,9,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0
65,4,2,65487.0,0,0,8,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0
68,5,6,74637.0,0,0,9,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0
51,3,3,76445.0,1,0,10,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0
71,3,3,71107.0,0,1,9,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0
48,5,4,25509.0,1,0,10,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0
38,4,6,18890.0,0,0,10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0
72,5,3,54432.0,2,1,9,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0
50,3,3,59666.0,1,1,9,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0
57,2,3,46891.0,0,1,9,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0
71,5,3,53312.0,0,0,9,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0
56,3,6,43602.0,1,1,8,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0
58,3,6,61839.0,0,0,10,20,1000,155,379,224,17,120,1,4,8,4,8,0,0,0,0,0,0
69,3,2,61278.0,0,1,8,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0
30,2,3,87000.0,0,0,10,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0
66,2,3,53230.0,0,1,10,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0
56,3,2,37758.0,1,1,10,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0
62,2,3,82504.0,0,0,9,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0
67,5,3,22554.0,1,1,10,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0
44,2,2,17117.0,1,0,9,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0
55,5,4,26642.0,1,0,8,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0
41,5,2,56937.0,1,0,10,81,746,8,125,11,8,8,7,8,6,9,6,0,1,0,0,0,0
68,5,6,90933.0,0,0,8,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0
64,4,7,61331.0,1,1,9,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0
69,3,3,47703.0,0,1,9,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0
36,2,3,7500.0,1,0,9,96,1,11,5,4,6,9,2,2,0,3,8,0,0,0,0,0,0
42,3,3,15072.0,2,0,9,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0
